country_code,decade,geo_change,longrun_effect
DZA,1980s,0.023819050928583885,1.7013789826983325
DZA,1990s,-0.09695864787820388,-6.925691799619991
DZA,2000s,0.05412361679105665,3.8660139882154856
DZA,2010s,0.02960706017105902,2.114812637395017
DZA,2020-2024,-0.06751836075116413,-4.82279164995699
ECU,1960s,0.04535405496316208,3.2396100132549077
ECU,1970s,0.013697851835060726,0.9784284558676861
ECU,1980s,0.1907603833813039,13.625887445706157
ECU,1990s,0.018405000466637733,1.3146569552404979
ECU,2000s,-0.21916436833183459,-15.654765219409535
ECU,2010s,0.0796374920409009,5.688453146157744
ECU,2020-2024,0.03831821792626289,2.7370448482463585
EGY,1960s,-0.11809480499587899,-8.435433459891934
EGY,1970s,0.14028253639090713,10.02028837214016
EGY,1980s,0.1012177849339872,7.2299191297881045
EGY,1990s,-0.05074690499138507,-3.624817707817245
EGY,2000s,-0.03219610111190241,-2.2997461116675098
EGY,2010s,-0.04907840721637041,-3.5056380202805664
EGY,2020-2024,0.0828893724711986,5.920732804778275
ERI,1960s,-0.04047664330090289,-2.8912197387214595
ERI,1970s,-0.285471969937636,-20.391073148029086
ERI,1980s,0.2228943825986267,15.921197660303699
ERI,1990s,0.09479348183435221,6.771035427621531
ERI,2000s,-0.4156165988306978,-29.687217523118758
ERI,2010s,0.1966064217774482,14.043466084295462
ERI,2020-2024,-0.061095071860379296,-4.363980392054754
ESP,1960s,-0.04490461844317911,-3.2075070612334873
ESP,1970s,0.04280524707117833,3.0575503589320387
ESP,1980s,0.05327802331444381,3.805613807984567
ESP,1990s,-0.04466362368463489,-3.190292965745092
ESP,2000s,0.0006727753704069972,0.04805589772319293
ESP,2010s,-0.076770244852924,-5.48364758448985
ESP,2020-2024,0.04936795194858967,3.526320008132471
EST,1960s,-0.13276596286124742,-9.483384518850068
EST,1970s,-0.21703844655614948,-15.502912039412728
EST,1980s,0.1562187296927092,11.158600071846323
EST,1990s,0.33226319680821603,23.733339395788747
EST,2000s,-0.05772576214458702,-4.123312837590144
EST,2010s,-0.008442944921984719,-0.6030739463723224
EST,2020-2024,-0.057875520779413214,-4.134009997377696
ETH,1960s,-0.10495385049808009,-7.496783810828045
ETH,1970s,-0.2458848567278355,-17.5633919527205
ETH,1980s,0.10320239016106189,7.371678162606919
ETH,1990s,0.1244145742433386,8.886850378448827
ETH,2000s,-0.06591365166072177,-4.70816834577877
ETH,2010s,0.08927676906676701,6.376980299879671
ETH,2020-2024,-0.033233170199915285,-2.3738232676063227
FIN,1960s,-0.043446383920437426,-3.1033463381099424
FIN,1970s,0.002471515459094631,0.17653870719389006
FIN,1980s,-0.03715798903415929,-2.654170469327442
FIN,1990s,0.1486376887118524,10.617091351348728
FIN,2000s,-0.051445958967038685,-3.6747506688539713
FIN,2010s,0.047039593205728314,3.360006890067286
FIN,2020-2024,0.015617857368352306,1.1155731754789393
FJI,1960s,0.0050919800485307,0.36371675180781154
FJI,1970s,-0.0601986391499692,-4.299948799130757
FJI,1980s,-0.1609225947265754,-11.494594026016241
FJI,1990s,0.30818787133801595,22.013654892848916
FJI,2000s,-0.1378052423166569,-9.843336902304957
FJI,2010s,0.4189846424471807,29.927794640950882
FJI,2020-2024,-0.02014568261779498,-1.4389927248064909
FRA,1960s,-0.03708275188656601,-2.6487963298616344
